
 iteration number 5 ; error 0.008370760528786495 ; parameters [0.49995797 0.50551096 0.02083526] 

 iteration number 1 ; error 1.3731632703220389 ; parameters [0.93016055 0.7794431  0.65284967] 

 iteration number 2 ; error 1.350187384857773 ; parameters [0.54080328 0.08234837 0.95575495] 

 iteration number 3 ; error 1.2320330417249186 ; parameters [0.54087436 1.         0.95575495] 

 iteration number 4 ; error 0.7551860119657535 ; parameters [0.49447713 0.82507113 0.45956995] 

 iteration number 5 ; error 0.007851907643291292 ; parameters [0.49977237 0.50771089 0.45956995] 

 iteration number 1 ; error 1.3583117390255652 ; parameters [0.11766024 0.90871989 0.8898668 ] 

 iteration number 2 ; error 1.3001413933635113 ; parameters [0.46307135 0.73784253 0.23527791] 

 iteration number 3 ; error 1.2314813147924433 ; parameters [0.45878192 1.         0.23527791] 

 iteration number 4 ; error 0.07418504572335512 ; parameters [0.49938574 0.4685634  0.72160356] 

 iteration number 5 ; error 0.00795037989691687 ; parameters [0.49986584 0.50252935 0.72160356] 

 iteration number 1 ; error 1.354595465183481 ; parameters [0.8368945  0.92333615 0.41040674] 

 iteration number 2 ; error 1.3413830611506934 ; parameters [0.97637776 1.         0.41040674] 

 iteration number 3 ; error 1.3388562415818304 ; parameters [0.46139729 0.2716219  0.92568764] 

 iteration number 4 ; error 0.7687463702518861 ; parameters [0.49467248 0.2716219  0.92568764] 

 iteration number 5 ; error 0.7514098656160354 ; parameters [0.49467248 0.48649474 0.92568764] 

 iteration number 6 ; error 0.00835710852445852 ; parameters [0.49976757 0.50443835 0.92568764] 

 iteration number 1 ; error 1.3747634992664002 ; parameters [0.95312975 0.81636746 0.33839411] 

 iteration number 2 ; error 1.373108410090519 ; parameters [0.99692673 0.81636746 0.33839411] 

 iteration number 3 ; error 1.342678908411628 ; parameters [0.6023465  1.         0.33839411] 

 iteration number 4 ; error 1.2790728985843323 ; parameters [0.53659067 0.91300629 0.41916754] 

 iteration number 5 ; error 1.2310419721163672 ; parameters [0.54097645 1.         0.41916754] 

 iteration number 6 ; error 1.2170765801498162 ; parameters [0.49094325 0.54507113 0.47365366] 

 iteration number 7 ; error 0.007883413723755273 ; parameters [0.4998682  0.50070749 0.47365366] 

 iteration number 1 ; error 1.351634861338327 ; parameters [0.10095039 0.94755906 0.8254016 ] 

 iteration number 2 ; error 1.3435927438221764 ; parameters [0.06845959 1.         0.8254016 ] 

 iteration number 3 ; error 1.0658070166440932 ; parameters [0.50709096 0.20245373 0.85027535] 

 iteration number 4 ; error 0.007497282335965629 ; parameters [0.49981339 0.50706899 0.85027535] 

 iteration number 1 ; error 1.4127104653894382 ; parameters [0.70000303 0.48768651 0.56019626] 

 iteration number 2 ; error 1.3411760484285749 ; parameters [0.97667736 1.         0.56019626] 

 iteration number 3 ; error 1.30913532584223 ; parameters [0.45189758 0.78624241 0.33176735] 

 iteration number 4 ; error 1.231496057041479 ; parameters [0.45882174 1.         0.33176735] 

 iteration number 5 ; error 0.9530647380034797 ; parameters [0.4929298  0.97936699 0.19089953] 

 iteration number 6 ; error 0.007552185570344253 ; parameters [0.49991515 0.50229479 0.19089953] 

 iteration number 1 ; error 1.3890179691351248 ; parameters [0.17302614 0.69989526 0.877509  ] 

 iteration number 2 ; error 1.3842075742996824 ; parameters [0.06977418 0.69989526 0.877509  ] 

 iteration number 3 ; error 1.3414563807131563 ; parameters [0.02424859 1.         0.877509  ] 

 iteration number 4 ; error 1.336059482049664 ; parameters [0.3391403  0.97267363 0.27818835] 

 iteration number 5 ; error 1.3267917291108093 ; parameters [0.33367816 1.         0.27818835] 

 iteration number 6 ; error 1.3138972979252366 ; parameters [0.54478175 0.50473427 0.08110709] 

 iteration number 7 ; error 1.2317089495600464 ; parameters [0.5409589  1.         0.08110709] 

 iteration number 8 ; error 0.9075082436574157 ; parameters [0.50642748 0.95889336 0.67777732] 

 iteration number 9 ; error 0.008396714866551682 ; parameters [0.49984234 0.50534787 0.67777732] 

 iteration number 1 ; error 1.3414659073435848 ; parameters [0.97598289 1.         0.22923515] 

 iteration number 2 ; error 1.2560670300444714 ; parameters [0.45818239 0.80897605 0.21454071] 

 iteration number 3 ; error 0.008637145056364145 ; parameters [0.49996204 0.50480437 0.21454071] 

 iteration number 1 ; error 1.3008141691552162 ; parameters [0.46330172 0.78693385 0.31232744] 

 iteration number 2 ; error 1.2315801085325409 ; parameters [0.45864056 1.         0.31232744] 

 iteration number 3 ; error 0.29910954507816356 ; parameters [0.49774925 0.70426985 0.66548473] 

 iteration number 4 ; error 0.008250375974815184 ; parameters [0.4997437  0.50449124 0.66548473] 

 iteration number 1 ; error 0.007718286300031732 ; parameters [0.49985344 0.506212   0.27237451] 

 iteration number 1 ; error 1.3418340886845475 ; parameters [0.02397335 1.         0.03753759] 

 iteration number 2 ; error 0.7138048885982706 ; parameters [0.49509819 0.25898722 0.21903169] 

 iteration number 3 ; error 0.008105486946461984 ; parameters [0.49979286 0.50872926 0.21903169] 

 iteration number 1 ; error 1.349921458398579 ; parameters [0.67438792 0.92022214 0.42704091] 

 iteration number 2 ; error 0.007615457208038697 ; parameters [0.49995187 0.50127637 0.42704091] 

 iteration number 1 ; error 1.3447622023042092 ; parameters [0.56321597 0.9309939  0.91890973] 

 iteration number 2 ; error 1.3236881420711921 ; parameters [0.56996319 1.         0.91890973] 

 iteration number 3 ; error 0.7265798700072539 ; parameters [0.50456725 0.18492852 0.06601504] 

 iteration number 4 ; error 0.0076238597351173856 ; parameters [0.4998241  0.50687857 0.06601504] 

 iteration number 1 ; error 1.42941974193626 ; parameters [0.10494418 0.38745013 0.06243496] 

 iteration number 2 ; error 1.4258596566820763 ; parameters [0.1413101  0.42381604 0.09880087] 

 iteration number 3 ; error 1.2312662965254464 ; parameters [0.45884719 1.         0.09880087] 

 iteration number 4 ; error 1.1902621616303737 ; parameters [0.50869288 0.61218798 0.71619241] 

 iteration number 5 ; error 0.007822270657911846 ; parameters [0.49994533 0.50234677 0.71619241] 

 iteration number 1 ; error 1.3913874508813489 ; parameters [0.73467593 0.50161231 0.78510043] 

 iteration number 2 ; error 1.3691542608058263 ; parameters [0.59074325 0.89140227 0.78510043] 

 iteration number 3 ; error 1.3418421491030037 ; parameters [0.97659985 1.         0.78510043] 

 iteration number 4 ; error 1.332672284024932 ; parameters [0.53923117 0.25161782 0.23337115] 

 iteration number 5 ; error 1.3052310155202802 ; parameters [0.53923117 0.45834146 0.23337115] 

 iteration number 6 ; error 1.2324384430353759 ; parameters [0.5408424  1.         0.23337115] 

 iteration number 7 ; error 1.1555501232440673 ; parameters [0.50770825 0.18305372 0.29712847] 

 iteration number 8 ; error 0.008168908578372401 ; parameters [0.49971621 0.50809121 0.29712847] 

 iteration number 1 ; error 1.3895137445004726 ; parameters [0.13838738 0.68779545 0.6050484 ] 

 iteration number 2 ; error 1.3708249621213817 ; parameters [0.6002481  0.79619773 0.71345069] 

 iteration number 3 ; error 1.3425515160470844 ; parameters [0.93071278 1.         0.71345069] 

 iteration number 4 ; error 1.3282531666009283 ; parameters [0.26436016 0.9477313  0.67822317] 

 iteration number 5 ; error 1.3170636783570524 ; parameters [0.26069547 1.         0.67822317] 

 iteration number 6 ; error 1.1542313328418607 ; parameters [0.49187608 0.15522049 0.86814477] 

 iteration number 7 ; error 1.1226809742624069 ; parameters [0.49187608 0.42614537 0.86814477] 

 iteration number 8 ; error 0.013033422280841457 ; parameters [0.49983201 0.50089916 0.86814477] 

 iteration number 1 ; error 1.3236033515215717 ; parameters [0.57005419 1.         0.2273566 ] 

 iteration number 2 ; error 1.221904405939049 ; parameters [0.50886947 0.60056244 0.38215606] 

 iteration number 3 ; error 0.007564556825509212 ; parameters [0.49984107 0.5047009  0.38215606] 

 iteration number 1 ; error 1.4530600111332397 ; parameters [0.76559743 0.31322423 0.32679892] 

 iteration number 2 ; error 1.3830839339781598 ; parameters [0.18324049 0.73086728 0.11751139] 

 iteration number 3 ; error 1.3417591655165377 ; parameters [0.97652748 1.         0.11751139] 

 iteration number 4 ; error 0.8407122111581262 ; parameters [0.49419058 0.46586088 0.64876999] 

 iteration number 5 ; error 0.007227175726203577 ; parameters [0.49993075 0.50803208 0.64876999] 

 iteration number 1 ; error 1.3469730751691367 ; parameters [0.32400865 0.97715583 0.04821727] 

 iteration number 2 ; error 0.007395470761153488 ; parameters [0.49982468 0.51115308 0.04821727] 

 iteration number 1 ; error 1.3272108112672172 ; parameters [0.3337888  1.         0.15448812] 

 iteration number 2 ; error 1.2489328169798615 ; parameters [0.46164159 0.98245958 0.8065291 ] 

 iteration number 3 ; error 1.2324065387283214 ; parameters [0.45885454 1.         0.8065291 ] 

 iteration number 4 ; error 0.5370674698639183 ; parameters [0.4963236  0.57246106 0.66383259] 

 iteration number 5 ; error 0.008696257984599559 ; parameters [0.49992914 0.50900858 0.66383259] 

 iteration number 1 ; error 1.401299375929006 ; parameters [0.71082428 0.62113675 0.16811883] 

 iteration number 2 ; error 1.3410370962456393 ; parameters [0.02441301 1.         0.16811883] 

 iteration number 3 ; error 1.3219486995251346 ; parameters [0.46295157 0.56094338 0.63699064] 

 iteration number 4 ; error 1.3216789475262551 ; parameters [0.54861778 0.75522732 0.63699064] 

 iteration number 5 ; error 1.2321304297382547 ; parameters [0.54094498 1.         0.63699064] 

 iteration number 6 ; error 0.35045079600287055 ; parameters [0.4975215  0.53463543 0.18034622] 

 iteration number 7 ; error 0.007598291745005806 ; parameters [0.49984259 0.5047282  0.18034622] 

 iteration number 1 ; error 1.4629053746129554 ; parameters [0.89431049 0.15914229 0.55571811] 

 iteration number 2 ; error 1.3479777923354812 ; parameters [0.56780261 0.8326344  0.22921023] 

 iteration number 3 ; error 1.3239497342920237 ; parameters [0.57016916 1.         0.22921023] 

 iteration number 4 ; error 1.2752664158025355 ; parameters [0.54373327 0.7337322  0.68775559] 

 iteration number 5 ; error 1.2322007579152694 ; parameters [0.54107133 1.         0.68775559] 

 iteration number 6 ; error 0.13716748375202065 ; parameters [0.50070706 0.16415207 0.24624495] 

 iteration number 7 ; error 0.010070816899156463 ; parameters [0.49995587 0.50708467 0.24624495] 

 iteration number 1 ; error 1.428249370360745 ; parameters [0.01731634 0.38686664 0.76207307] 

 iteration number 2 ; error 1.4253012630624697 ; parameters [0.43292179 0.29040528 0.36443344] 

 iteration number 3 ; error 1.3979146716062767 ; parameters [0.43292179 0.48399356 0.36443344] 

 iteration number 4 ; error 1.232015517939668 ; parameters [0.45871555 1.         0.36443344] 

 iteration number 5 ; error 0.1818555322905477 ; parameters [0.50097067 0.80458811 0.36301549] 

 iteration number 6 ; error 0.007335543655481722 ; parameters [0.49980684 0.50955478 0.36301549] 

 iteration number 1 ; error 1.2316457062871258 ; parameters [0.54099918 1.         0.62033998] 

 iteration number 2 ; error 0.1769114818630321 ; parameters [0.49875529 0.68144299 0.2925093 ] 

 iteration number 3 ; error 0.008399693240571073 ; parameters [0.49991267 0.50206186 0.2925093 ] 

 iteration number 1 ; error 1.3653963282885477 ; parameters [0.3392061  0.7539463  0.16142152] 

 iteration number 2 ; error 1.340999685693132 ; parameters [0.02424249 1.         0.16142152] 

 iteration number 3 ; error 1.3298935772038685 ; parameters [0.57243612 0.96408804 0.5685968 ] 

 iteration number 4 ; error 1.3231614539868064 ; parameters [0.56993779 1.         0.5685968 ] 

 iteration number 5 ; error 0.5114939210205195 ; parameters [0.50322895 0.79912891 0.67005159] 

 iteration number 6 ; error 0.009550845253176723 ; parameters [0.49973612 0.5021629  0.67005159] 

 iteration number 1 ; error 1.2657523414711824 ; parameters [0.45945544 0.73034933 0.24910329] 

 iteration number 2 ; error 1.231851932851055 ; parameters [0.45877007 1.         0.24910329] 

 iteration number 3 ; error 0.7131393723329662 ; parameters [0.49490222 0.76612119 0.20810519] 

 iteration number 4 ; error 0.010294152992418324 ; parameters [0.49985628 0.50597401 0.20810519] 

 iteration number 1 ; error 1.4017302466143526 ; parameters [0.4311076  0.43435515 0.079267  ] 

 iteration number 2 ; error 1.3142730146259891 ; parameters [0.4494128  0.93678977 0.35702163] 

 iteration number 3 ; error 0.0075886952118116476 ; parameters [0.49977186 0.50843323 0.35702163] 

 iteration number 1 ; error 1.4575474226463472 ; parameters [0.12828423 0.21032614 0.31019865] 

 iteration number 2 ; error 1.431861805671339 ; parameters [0.58868984 0.45427847 0.77060426] 

 iteration number 3 ; error 1.4260104652421552 ; parameters [0.81341475 0.40958832 0.38860062] 

 iteration number 4 ; error 1.3234447892992924 ; parameters [0.57012669 1.         0.38860062] 

 iteration number 5 ; error 1.2751762027298874 ; parameters [0.54663533 0.94465972 0.41784611] 

 iteration number 6 ; error 1.2315976943673903 ; parameters [0.54100822 1.         0.41784611] 

 iteration number 7 ; error 0.11298194109714611 ; parameters [0.50059997 0.6659711  0.7442584 ] 

 iteration number 8 ; error 0.009437201226310978 ; parameters [0.49988084 0.50349569 0.7442584 ] 

 iteration number 1 ; error 1.3982542361439738 ; parameters [0.72101505 0.72350534 0.74846408] 

 iteration number 2 ; error 1.3418193050191771 ; parameters [0.97604912 1.         0.74846408] 

 iteration number 3 ; error 1.3372189879097323 ; parameters [0.25304723 0.98034155 0.96610017] 

 iteration number 4 ; error 1.3180577198448153 ; parameters [0.26067566 1.         0.96610017] 

 iteration number 5 ; error 0.4702031937220031 ; parameters [0.503077   0.99338599 0.4233483 ] 

 iteration number 6 ; error 0.008525904336749634 ; parameters [0.49985637 0.50730365 0.4233483 ] 

 iteration number 1 ; error 1.343280609241884 ; parameters [0.15315348 0.99355969 0.47554971] 

 iteration number 2 ; error 1.3423092071131906 ; parameters [0.15494824 1.         0.47554971] 

 iteration number 3 ; error 1.3408368098973498 ; parameters [0.57769087 0.98236575 0.43080975] 

 iteration number 4 ; error 1.3234026884167016 ; parameters [0.5701612  1.         0.43080975] 

 iteration number 5 ; error 1.133646832938995 ; parameters [0.49200895 0.33649199 0.84649282] 

 iteration number 6 ; error 0.008766727272783706 ; parameters [0.49997029 0.50393642 0.84649282] 

 iteration number 1 ; error 1.3875201775524897 ; parameters [0.60523005 0.68422984 0.58512349] 

 iteration number 2 ; error 1.3611346933896158 ; parameters [0.82812388 0.90712368 0.91609107] 
